Rosenbrock,5,50,1.00000001,855,151231,0.277568162,1.1002381753,1.6099989414
Rosenbrock,10,50,1.00000001,1049,936365,0.0862318674,1.0076789137,10.0033311844
Rosenbrock,20,50,1.00000001,1105,926700,0.0857866019,1.007812113,10.0033311844
Rosenbrock,5,50,1.000000001,1456,916585,0.2776634559,0.9999999686,10.0033321381
Rosenbrock,10,50,1.000000001,1289,932738,0.0860145331,0.9999999596,10.0033321381
Rosenbrock,20,50,1.000000001,1094,930779,0.0857935953,1.4999653873,10.0033311844
Rosenbrock,5,50,1.0000000001,1016,101409,0.0862793294,1.4976391513,1.099998951
Rosenbrock,10,50,1.0000000001,458,150976,0.0865698002,1.999999995,1.6066650152
Rosenbrock,20,50,1.0000000001,323,200791,0.085875077,1.0077857967,2.1799988747
Rosenbrock,5,50,1,1570,910994,0.277478053,1.1003110932,10.0033311844
Rosenbrock,10,50,1,1271,919028,0.0867253725,1.0075346629,10.0033321381
Rosenbrock,20,50,1,360,150859,0.0858152288,1.0000000001,1.6666660309
Rosenbrock,5,100,2,1538,1630168,0.059449211,1.49604884036592E-010,10.0033311844
Rosenbrock,10,100,2,1544,1641940,0.059449211,6.14750639282846E-010,10.0033311844
Rosenbrock,20,100,2,1519,1612630,0.059449211,1.08954512079138E-013,10.0033311844
Rosenbrock,5,100,1.1,1055,469838,0.0857843461,0.0348869429,10.0033311844
Rosenbrock,10,100,1.1,231,100355,0.0857843326,0.034053748,2.0833320618
Rosenbrock,20,100,1.1,698,470973,0.0857842815,0.0331657058,10.0033321381
Rosenbrock,5,100,1.01,1305,470627,0.2465841116,0.7921364246,10.0033311844
Rosenbrock,10,100,1.01,547,100807,0.1330002937,0.7112106161,2.1199989319
Rosenbrock,20,100,1.01,477,100886,0.0857865315,1.5790200956,2.2399981022
Rosenbrock,5,100,1.001,1536,424916,0.2806994496,1.0570793987,10.0033321381
Rosenbrock,10,100,1.001,1726,444780,0.1458672726,1.2488078419,10.0033311844
Rosenbrock,20,100,1.001,1419,459819,0.0857885903,1.4446581308,10.0033311844
Rosenbrock,5,100,1.0001,1604,472745,0.3013614458,1.0756206818,10.0033311844
Rosenbrock,10,100,1.0001,1254,151833,0.1512560511,1.2743305428,3.2499990463
Rosenbrock,20,100,1.0001,1072,464143,0.0857864377,0.9972293946,10.0033311844
Rosenbrock,5,100,1.00001,1216,475388,0.2672576633,1.108597567,10.0033321381
Rosenbrock,10,100,1.00001,803,101285,0.1245636281,1.350116206,2.1733319759
Rosenbrock,20,100,1.00001,882,468587,0.0857882847,1.0074099304,10.0033311844
Rosenbrock,5,100,1.000001,1435,471712,0.2831994202,0.9999736581,10.0033311844
Rosenbrock,10,100,1.000001,767,201279,0.143358232,1.2981048516,4.1333317757
Rosenbrock,20,100,1.000001,872,473086,0.0857870276,0.999972019,10.0033311844
Rosenbrock,5,100,1.0000001,1817,102578,0.1243494768,1.0019209149,2.2366650105
Rosenbrock,10,100,1.0000001,1390,449764,0.1204389617,1.9999952426,10.0033321381
Rosenbrock,20,100,1.0000001,847,481826,0.0857864812,0.9999970496,10.0033311844
